asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
2257663,1033609,630025,043 ,043602,CBT ,CHI,F30,-30607,-53807,-47953,18138,-34586,371,-20387,-130956,-31003,-15320,-8412,-254403,-117127,62458,-10515,-239083,-245991,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.3,19.4,33.8,29.7,19.5,18.8,28.9,27.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",118241,349641,34007,FutOnly,240305043602F,265657,1508932,112501,UST 10Y NOTE - CHICAGO BOARD OF TRADE,414574,372285,4277776,444330,235998,778,52.8,24.2,14.7,2.8,8.2,0.8,6.2,35.3,2.6,9.7,8.7,10.4,5.5,0.0,90.3,91.3,100.0,2024-03-05T00:00:00.000,3863202,3905491,118,55,97,15,33,8,39,85,35,24,22,4,391,258,277,2024 Report Week 10
1158454,238455,150143,138 ,13874+,CME ,CHI,F20,-17749,3944,-4501,22450,-13299,7402,13839,-13165,32512,1032,622,35897,-17194,24276,-1893,34866,35276,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.1,24.3,17.1,34.9,9.1,23.3,15.4,31.3,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),290168,828407,94946,FutOnly,24030513874+F,181513,582809,126346,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,270427,191559,2401166,123036,182369,6133,48.2,9.9,6.3,12.1,34.5,4.0,7.6,24.3,5.3,11.3,8.0,5.1,7.6,0.3,88.7,92.0,100.0,2024-03-05T00:00:00.000,2130740,2209607,177,59,98,34,38,29,69,96,71,24,23,9,523,385,345,2024 Report Week 10
1748010,519814,327408,042 ,042601,CBT ,CHI,F30,-15172,28336,-37990,9294,-60301,-38755,-37771,-2429,-26129,-23395,-2581,-162532,13000,-17069,-5614,-139137,-159951,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,20.0,27.8,29.0,42.6,18.4,27.6,26.4,42.3,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",133990,435826,8908,FutOnly,240305042601F,554430,1982604,63352,UST 2Y NOTE - CHICAGO BOARD OF TRADE,243845,130541,3607622,505597,117087,22082,48.5,14.4,9.1,3.7,12.1,0.2,15.4,55.0,1.8,6.8,3.6,14.0,3.2,0.6,93.2,96.4,100.0,2024-03-05T00:00:00.000,3363777,3477081,156,44,87,32,26,14,57,74,38,45,11,4,445,339,249,2024 Report Week 10
1147222,231086,220116,138 ,13874+,CME ,CHI,F20,-11232,-7369,69973,-5203,-48804,74368,-27174,56461,102798,26421,19096,303373,8458,-28114,64965,276952,284278,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.7,22.6,18.3,33.1,8.2,19.5,14.0,26.9,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),284965,779603,169314,FutOnly,24031213874+F,154339,639270,229144,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,296848,210655,2704540,131494,154255,71099,42.4,8.5,8.1,10.5,28.8,6.3,5.7,23.6,8.5,11.0,7.8,4.9,5.7,2.6,89.0,92.2,100.0,2024-03-12T00:00:00.000,2407692,2493885,173,58,103,35,40,38,67,89,78,24,24,15,511,392,353,2024 Report Week 11
1718473,474987,384160,042 ,042601,CBT ,CHI,F30,-29537,-44827,56752,-1697,31454,227,-56679,-61188,41204,7991,1737,29509,9691,2593,1557,21518,27772,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.7,26.6,28.3,41.0,17.6,26.2,25.3,39.6,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",132293,467280,9135,FutOnly,240312042601F,497751,1921416,104556,UST 2Y NOTE - CHICAGO BOARD OF TRADE,251836,132278,3637131,515288,119680,23639,47.2,13.1,10.6,3.6,12.8,0.3,13.7,52.8,2.9,6.9,3.6,14.2,3.3,0.6,93.1,96.4,100.0,2024-03-12T00:00:00.000,3385295,3504853,155,44,87,39,27,11,58,78,39,50,12,4,463,352,252,2024 Report Week 11
2224013,1104056,634596,043 ,043602,CBT ,CHI,F30,-33650,70447,4571,24994,31848,-18541,15942,6625,-29943,-24518,-24596,-24678,36045,-65511,422,-160,-82,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.3,20.9,32.9,31.6,19.2,20.3,27.8,29.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",143235,381489,15466,FutOnly,240312043602F,281599,1515557,82558,UST 10Y NOTE - CHICAGO BOARD OF TRADE,390056,347689,4253098,480375,170487,1200,52.3,26.0,14.9,3.4,9.0,0.4,6.6,35.6,1.9,9.2,8.2,11.3,4.0,0.0,90.8,91.8,100.0,2024-03-12T00:00:00.000,3863042,3905409,116,60,96,19,36,9,47,78,40,25,22,6,403,271,283,2024 Report Week 11
1167000,218215,153459,138 ,13874+,CME ,CHI,F20,19779,-12871,-66658,-87918,39564,-148615,-40020,-94566,-192890,-30104,-22811,-593111,15203,-32377,-61889,-563008,-570301,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,12.0,26.5,19.4,37.1,10.9,26.2,17.9,36.3,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),197047,819167,20699,FutOnly,24031913874+F,114319,544704,36254,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,266745,187844,2111429,146696,121878,9210,55.3,10.3,7.3,9.3,38.8,1.0,5.4,25.8,1.7,12.6,8.9,6.9,5.8,0.4,87.4,91.1,100.0,2024-03-19T00:00:00.000,1844684,1923585,175,53,97,27,39,12,63,84,56,23,18,8,483,348,308,2024 Report Week 12
2205292,1088021,658075,043 ,043602,CBT ,CHI,F30,-18721,-16035,23479,-14836,9245,-3778,13028,5406,9894,24015,19153,33175,643,-13640,-549,9160,14022,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,21.9,21.1,32.6,31.7,18.9,20.6,27.4,29.7,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",128399,390734,11688,FutOnly,240319043602F,294627,1520963,92452,UST 10Y NOTE - CHICAGO BOARD OF TRADE,414071,366842,4286273,481018,156847,651,51.5,25.4,15.4,3.0,9.1,0.3,6.9,35.5,2.2,9.7,8.6,11.2,3.7,0.0,90.3,91.4,100.0,2024-03-19T00:00:00.000,3872202,3919431,115,61,97,17,32,8,51,82,41,24,21,6,403,274,281,2024 Report Week 12
1664245,480720,442347,042 ,042601,CBT ,CHI,F30,-54228,5733,58187,-22796,14511,7059,65806,-51531,14978,-6220,-347,60619,-7086,7110,4919,66839,60966,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.9,25.9,29.3,39.8,19.1,25.3,26.8,37.9,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",109497,481791,16194,FutOnly,240319042601F,563557,1869885,119534,UST 2Y NOTE - CHICAGO BOARD OF TRADE,245616,131931,3697750,508202,126790,28558,45.0,13.0,12.0,3.0,13.0,0.4,15.2,50.6,3.2,6.6,3.6,13.7,3.4,0.8,93.4,96.4,100.0,2024-03-19T00:00:00.000,3452134,3565819,159,45,87,33,30,9,61,79,37,52,14,4,473,355,255,2024 Report Week 12
1164898,210054,147819,138 ,13874+,CME ,CHI,F20,-2103,-8161,-5639,15772,-12289,2378,3438,26559,3453,9840,-261,17397,-8199,12900,-1543,7557,17658,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.9,26.2,17.6,37.1,9.7,25.8,16.2,36.5,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),212819,806878,23077,FutOnly,24032613874+F,117757,571262,39707,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,276585,187583,2128826,138498,134778,7668,54.7,9.9,6.9,10.0,37.9,1.1,5.5,26.8,1.9,13.0,8.8,6.5,6.3,0.4,87.0,91.2,100.0,2024-03-26T00:00:00.000,1852241,1941243,177,53,95,30,39,14,58,87,52,21,22,8,489,349,309,2024 Report Week 13
1655892,528375,421005,042 ,042601,CBT ,CHI,F30,-8353,47655,-21342,-3146,-12394,-836,51581,19663,-10821,8443,685,27779,11747,4663,506,19336,27094,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,20.6,25.5,29.2,39.5,19.8,25.0,26.3,38.6,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",106351,469397,15358,FutOnly,240326042601F,615138,1889548,108713,UST 2Y NOTE - CHICAGO BOARD OF TRADE,254059,132616,3725529,519949,131453,29064,44.4,14.2,11.3,2.9,12.6,0.4,16.5,50.7,2.9,6.8,3.6,14.0,3.5,0.8,93.2,96.4,100.0,2024-03-26T00:00:00.000,3471470,3592913,161,42,89,30,25,9,60,75,38,53,14,4,460,354,246,2024 Report Week 13
2240284,1081116,663389,043 ,043602,CBT ,CHI,F30,34992,-6905,5314,2919,-33264,5424,3550,52580,19229,897,9993,42648,-29400,-9446,-277,41751,32655,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.1,22.5,32.6,33.0,19.0,21.9,27.6,30.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",131318,357470,17112,FutOnly,240326043602F,298177,1573543,111681,UST 10Y NOTE - CHICAGO BOARD OF TRADE,414968,376835,4328921,451618,147401,374,51.8,25.0,15.3,3.0,8.3,0.4,6.9,36.3,2.6,9.6,8.7,10.4,3.4,0.0,90.4,91.3,100.0,2024-03-26T00:00:00.000,3913953,3952086,118,56,95,16,34,10,53,80,40,25,14,4,396,269,276,2024 Report Week 13
1703802,515404,437826,042 ,042601,CBT ,CHI,F30,47910,-12971,16821,5518,17533,-1049,-30170,23323,30491,-2603,5651,76699,11300,-1581,-1519,79302,71048,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.9,25.7,28.8,39.9,19.2,25.4,26.2,38.1,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",111869,486930,14309,FutOnly,240402042601F,584968,1912871,139204,UST 2Y NOTE - CHICAGO BOARD OF TRADE,251456,138267,3802228,531249,129872,27545,44.8,13.6,11.5,2.9,12.8,0.4,15.4,50.3,3.7,6.6,3.6,14.0,3.4,0.7,93.4,96.4,100.0,2024-04-02T00:00:00.000,3550772,3663961,162,44,91,34,31,9,67,77,39,52,13,5,480,367,257,2024 Report Week 14
1140332,203756,144440,138 ,13874+,CME ,CHI,F20,-24565,-6298,-3380,-23434,42820,5543,34141,-56042,5698,5400,3356,-18545,-18384,-10679,437,-23945,-21901,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.1,28.5,17.6,39.5,9.8,28.0,16.2,39.0,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),189385,849698,28620,FutOnly,24040213874+F,151898,515220,45404,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,281985,190939,2110281,120113,124099,8105,54.0,9.7,6.8,9.0,40.3,1.4,7.2,24.4,2.2,13.4,9.0,5.7,5.9,0.4,86.6,91.0,100.0,2024-04-02T00:00:00.000,1828297,1919342,176,48,96,28,38,16,66,81,54,22,20,8,480,351,303,2024 Report Week 14
2289087,1053899,666446,043 ,043602,CBT ,CHI,F30,48803,-27217,3057,-1929,12469,-5305,-24532,13269,27055,14959,21953,55774,-6466,10361,132,40815,33821,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,21.6,21.0,31.7,31.9,18.6,20.0,26.8,29.2,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",129389,369939,11807,FutOnly,240402043602F,273645,1586812,138736,UST 10Y NOTE - CHICAGO BOARD OF TRADE,429927,398788,4384695,445152,157762,506,52.2,24.0,15.2,3.0,8.4,0.3,6.2,36.2,3.2,9.8,9.1,10.2,3.6,0.0,90.2,90.9,100.0,2024-04-02T00:00:00.000,3954768,3985907,120,54,97,16,34,9,52,85,40,25,17,4,403,274,279,2024 Report Week 14
1709063,535683,467802,042 ,042601,CBT ,CHI,F30,5261,20279,29976,9943,-8350,2497,24183,26490,-15429,3696,5853,57314,-3056,-4245,243,53618,51461,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.9,25.4,28.8,39.0,18.8,25.1,25.7,36.8,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",121812,478580,16806,FutOnly,240409042601F,609151,1939361,123775,UST 2Y NOTE - CHICAGO BOARD OF TRADE,255152,144120,3859542,528193,125627,27788,44.3,13.9,12.1,3.2,12.4,0.4,15.8,50.2,3.2,6.6,3.7,13.7,3.3,0.7,93.4,96.3,100.0,2024-04-09T00:00:00.000,3604390,3715422,164,43,89,32,30,10,63,79,37,53,10,4,475,365,250,2024 Report Week 15
2238329,1055842,675828,043 ,043602,CBT ,CHI,F30,-50758,1943,9382,2938,39408,603,8875,-66999,-29057,-22273,1342,-23182,56785,19873,323,-909,-24524,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,21.7,21.1,31.4,31.5,18.3,20.1,26.6,28.9,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",132327,409347,12410,FutOnly,240409043602F,282520,1519813,109679,UST 10Y NOTE - CHICAGO BOARD OF TRADE,407654,400130,4361513,501937,177635,829,51.3,24.2,15.5,3.0,9.4,0.3,6.5,34.8,2.5,9.3,9.2,11.5,4.1,0.0,90.7,90.8,100.0,2024-04-09T00:00:00.000,3953859,3961383,113,61,97,15,37,9,48,91,43,24,24,5,414,271,297,2024 Report Week 15
1144099,197154,142842,138 ,13874+,CME ,CHI,F20,3767,-6602,-1598,-26516,38187,185,1167,-29089,3414,6662,3943,5411,16349,-5009,1980,-1250,1468,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.1,29.3,17.5,39.8,9.9,28.8,16.2,39.1,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),162869,887885,28805,FutOnly,24040913874+F,153065,486131,48819,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,288646,194882,2115693,136463,119090,10085,54.1,9.3,6.8,7.7,42.0,1.4,7.2,23.0,2.3,13.6,9.2,6.5,5.6,0.5,86.4,90.8,100.0,2024-04-09T00:00:00.000,1827046,1920810,173,48,95,28,41,17,64,80,53,25,20,8,481,345,309,2024 Report Week 15
2160485,532485,459666,042 ,042601,CBT ,CHI,F30,451422,-3198,-8136,29081,43802,-5542,-297080,146336,-45836,8392,-11422,127750,-3604,12693,-947,119358,139172,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.5,25.9,28.3,38.8,17.7,25.6,24.4,38.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",150893,522382,11264,FutOnly,240416042601F,312071,2085697,77939,UST 2Y NOTE - CHICAGO BOARD OF TRADE,263544,132698,3987292,524589,138320,26841,54.2,13.4,11.5,3.8,13.1,0.3,7.8,52.3,2.0,6.6,3.3,13.2,3.5,0.7,93.4,96.7,100.0,2024-04-16T00:00:00.000,3723748,3854594,163,42,91,39,30,9,67,77,31,51,12,4,481,366,250,2024 Report Week 16
1087794,222601,155624,138 ,13874+,CME ,CHI,F20,-56305,25448,12782,-15675,-16966,4612,69076,-69416,6766,4594,-4502,8659,-16046,51081,-1145,4066,13161,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.9,30.2,18.8,40.1,10.8,29.6,16.8,39.4,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),147195,870919,33417,FutOnly,24041613874+F,222141,416715,55585,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,293240,190380,2124352,120417,170171,8940,51.2,10.5,7.3,6.9,41.0,1.6,10.5,19.6,2.6,13.8,9.0,5.7,8.0,0.4,86.2,91.0,100.0,2024-04-16T00:00:00.000,1831112,1933972,173,49,97,24,43,20,67,78,58,22,23,7,480,353,309,2024 Report Week 16
2345351,1088573,699671,043 ,043602,CBT ,CHI,F30,107022,32731,23843,-31420,135966,2152,42868,-128053,571,2362,-2147,74184,-73166,9169,-48,71822,76331,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,21.8,21.3,31.4,31.2,18.7,20.2,27.1,27.7,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",100907,545313,14562,FutOnly,240416043602F,325388,1391760,110250,UST 10Y NOTE - CHICAGO BOARD OF TRADE,410016,397983,4435697,428771,186804,781,52.9,24.5,15.8,2.3,12.3,0.3,7.3,31.4,2.5,9.2,9.0,9.7,4.2,0.0,90.8,91.0,100.0,2024-04-16T00:00:00.000,4025681,4037714,112,63,100,19,39,8,52,81,55,23,21,6,410,282,297,2024 Report Week 16
1088443,244272,149314,138 ,13874+,CME ,CHI,F20,649,21671,-6310,15903,-13468,2677,-27865,-23765,10,1422,-7305,-31723,-13751,-775,-4458,-33145,-24417,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.8,30.5,16.4,41.2,9.5,29.7,15.0,40.3,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),163097,857451,36094,FutOnly,24042313874+F,194277,392951,55595,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,294662,183075,2092629,106666,169396,4482,52.0,11.7,7.1,7.8,41.0,1.7,9.3,18.8,2.7,14.1,8.7,5.1,8.1,0.2,85.9,91.3,100.0,2024-04-23T00:00:00.000,1797967,1909554,174,48,99,27,41,20,70,76,60,24,22,9,484,365,307,2024 Report Week 17
2205365,518327,468267,042 ,042601,CBT ,CHI,F30,44880,-14158,8601,-26720,-36421,4352,29630,87966,2458,555,6283,66128,2390,7065,-18,65573,59845,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.7,25.7,28.6,38.0,17.6,25.4,24.1,37.4,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",124173,485961,15616,FutOnly,240423042601F,341701,2173663,80397,UST 2Y NOTE - CHICAGO BOARD OF TRADE,264099,138981,4053420,526979,145385,26823,54.4,12.8,11.6,3.1,12.0,0.4,8.4,53.6,2.0,6.5,3.4,13.0,3.6,0.7,93.5,96.6,100.0,2024-04-23T00:00:00.000,3789321,3914439,162,41,92,30,27,8,70,78,30,52,12,5,472,360,247,2024 Report Week 17
2364506,1043336,712303,043 ,043602,CBT ,CHI,F30,19155,-45237,12632,17400,-25049,-2953,12774,78577,12172,-4919,10148,51586,-14509,11462,-166,56505,41438,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,21.2,21.9,30.7,32.0,18.5,20.5,26.2,28.0,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",118307,520264,11609,FutOnly,240423043602F,338162,1470337,122422,UST 10Y NOTE - CHICAGO BOARD OF TRADE,405097,408131,4487283,414262,198266,615,52.7,23.3,15.9,2.6,11.6,0.3,7.5,32.8,2.7,9.0,9.1,9.2,4.4,0.0,91.0,90.9,100.0,2024-04-23T00:00:00.000,4082186,4079152,113,61,99,19,34,11,51,83,52,26,24,5,411,282,296,2024 Report Week 17
2287606,549066,476974,042 ,042601,CBT ,CHI,F30,82241,30739,8707,-4430,2505,1849,-54162,32597,-3008,1442,-11113,49883,14485,-15152,2759,48441,60996,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,20.0,24.3,28.8,36.6,17.6,23.9,24.3,35.9,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",119743,488466,17465,FutOnly,240430042601F,287539,2206260,77389,UST 2Y NOTE - CHICAGO BOARD OF TRADE,265541,127868,4103303,541464,130233,29582,55.8,13.4,11.6,2.9,11.9,0.4,7.0,53.8,1.9,6.5,3.1,13.2,3.2,0.7,93.5,96.9,100.0,2024-04-30T00:00:00.000,3837762,3975435,169,41,94,33,34,10,67,85,41,56,11,5,496,378,268,2024 Report Week 18
2416236,1024211,689986,043 ,043602,CBT ,CHI,F30,51730,-19125,-22317,-14804,-33928,3888,-102881,-1241,-3770,365,21645,-71890,16000,-16941,-101,-72255,-93535,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,22.5,21.5,32.2,31.5,19.8,20.8,27.6,28.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",103503,486336,15497,FutOnly,240430043602F,235281,1469096,118652,UST 10Y NOTE - CHICAGO BOARD OF TRADE,405462,429776,4415393,430262,181325,514,54.7,23.2,15.6,2.3,11.0,0.4,5.3,33.3,2.7,9.2,9.7,9.7,4.1,0.0,90.8,90.3,100.0,2024-04-30T00:00:00.000,4009931,3985617,113,62,99,17,33,10,42,89,49,25,21,4,402,276,288,2024 Report Week 18
1069340,241957,148236,138 ,13874+,CME ,CHI,F20,-19103,-2315,-1078,-15533,-29220,397,-24293,-33913,5385,-8760,5047,-60830,61,-7227,2095,-52070,-65877,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.0,31.1,16.8,41.8,9.6,30.3,14.8,40.9,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),147564,828231,36491,FutOnly,24043013874+F,169983,359038,60979,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,285903,188122,2031800,106727,162169,6577,52.6,11.9,7.3,7.3,40.8,1.8,8.4,17.7,3.0,14.1,9.3,5.3,8.0,0.3,85.9,90.7,100.0,2024-04-30T00:00:00.000,1745897,1843678,177,51,99,25,42,20,74,77,66,19,13,7,481,367,306,2024 Report Week 18
1076754,211695,142269,138 ,13874+,CME ,CHI,F20,7415,-30261,-5967,22129,-11382,4422,-7024,56042,9703,397,3454,25177,-3143,1921,-2755,24779,21722,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.6,31.1,16.1,41.8,9.3,30.1,14.5,40.8,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),169692,816849,40913,FutOnly,24050713874+F,162959,415080,70682,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,286300,191576,2056976,103584,164090,3822,52.3,10.3,6.9,8.2,39.7,2.0,7.9,20.2,3.4,13.9,9.3,5.0,8.0,0.2,86.1,90.7,100.0,2024-05-07T00:00:00.000,1770676,1865400,168,53,95,28,39,18,74,71,55,17,16,8,468,356,288,2024 Report Week 19
2321403,593914,418784,042 ,042601,CBT ,CHI,F30,33797,44848,-58190,-2410,-9547,494,14660,2251,-7139,3512,-553,-26069,-10739,1821,-54,-29581,-25516,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.7,24.9,28.2,37.7,16.7,24.5,24.0,37.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",117333,478919,17959,FutOnly,240507042601F,302199,2208511,70250,UST 2Y NOTE - CHICAGO BOARD OF TRADE,269053,127315,4077234,530725,132054,29528,56.9,14.6,10.3,2.9,11.7,0.4,7.4,54.2,1.7,6.6,3.1,13.0,3.2,0.7,93.4,96.9,100.0,2024-05-07T00:00:00.000,3808181,3949919,165,41,93,32,34,9,69,81,45,56,12,4,490,375,266,2024 Report Week 19
