asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
2164241,258756,407070,042 ,042601,CBT ,CHI,F30,22840,-20795,-1206,67119,-14929,-463,-53824,38764,65303,-4586,-2424,78874,-3296,27637,-13013,83460,81298,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.1,23.8,27.7,38.1,15.1,23.2,22.4,35.9,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",157746,398966,14760,FutOnly,250311042601F,330414,2225611,318480,UST 2Y NOTE - CHICAGO BOARD OF TRADE,235953,99039,3915224,277055,183037,9505,55.3,6.6,10.4,4.0,10.2,0.4,8.4,56.8,8.1,6.0,2.5,7.1,4.7,0.2,94.0,97.5,100.0,2025-03-11T00:00:00.000,3679271,3816185,165,33,94,30,28,12,52,72,39,39,24,8,443,338,258,2025 Report Week 10
1096672,247839,128382,138 ,13874+,CME ,CHI,F20,-23653,40543,27955,4146,60923,18693,29399,-66577,24463,10230,11021,106132,13909,-11880,991,95902,95111,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.2,26.1,19.6,38.6,10.8,24.8,18.5,36.8,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),145410,1071348,68330,FutOnly,25031113874+F,269887,461887,74135,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,306470,175347,2308393,215671,77690,3436,47.5,10.7,5.6,6.3,46.4,3.0,11.7,20.0,3.2,13.3,7.6,9.3,3.4,0.1,86.7,92.4,100.0,2025-03-11T00:00:00.000,2001923,2133046,165,46,90,27,42,32,81,75,77,34,17,9,490,388,310,2025 Report Week 10
2559594,934433,562875,043 ,043602,CBT ,CHI,F30,56958,710,-14339,-11864,55565,-13669,-34337,-21128,-5200,31756,-4758,-9625,-19291,-7167,361,-41381,-4867,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,23.6,17.4,34.8,27.7,21.4,17.1,31.0,27.3,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",230036,559176,25060,FutOnly,250311043602F,385447,1818554,110299,UST 10Y NOTE - CHICAGO BOARD OF TRADE,439833,344419,4699017,384581,342909,1292,54.5,19.9,12.0,4.9,11.9,0.5,8.2,38.7,2.3,9.4,7.3,8.2,7.3,0.0,90.6,92.7,100.0,2025-03-11T00:00:00.000,4259184,4354598,121,54,100,29,34,11,57,73,46,28,18,,414,307,267,2025 Report Week 10
1070090,236328,158254,138 ,13874+,CME ,CHI,F20,-26583,-11511,29872,-11072,-29827,185281,-31603,-38400,118247,-1357,14267,283089,-126,-5270,20430,284446,268822,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,9.1,23.3,16.7,35.6,8.5,21.8,14.6,31.9,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),134339,1041521,253610,FutOnly,25031813874+F,238285,423487,192381,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,305113,189614,2591482,215545,72420,23866,41.3,9.1,6.1,5.2,40.2,9.8,9.2,16.3,7.4,11.8,7.3,8.3,2.8,0.9,88.2,92.7,100.0,2025-03-18T00:00:00.000,2286369,2401868,162,51,98,29,38,41,84,68,88,29,10,8,477,402,310,2025 Report Week 11
2066488,268385,436461,042 ,042601,CBT ,CHI,F30,-97753,9629,29391,8882,-49519,-2209,-6881,-42119,-38005,6158,6146,-103613,1437,-12294,-4633,-109771,-109759,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.0,23.9,27.2,38.2,14.9,23.3,21.7,35.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",166628,349447,12551,FutOnly,250318042601F,323533,2183492,280475,UST 2Y NOTE - CHICAGO BOARD OF TRADE,242111,105185,3811611,278492,170743,4872,54.2,7.0,11.5,4.4,9.2,0.3,8.5,57.3,7.4,6.4,2.8,7.3,4.5,0.1,93.6,97.2,100.0,2025-03-18T00:00:00.000,3569500,3706426,164,34,94,38,30,9,52,67,37,38,18,6,441,339,248,2025 Report Week 11
2686494,973531,546730,043 ,043602,CBT ,CHI,F30,126900,39098,-16145,66590,-8309,8294,-36032,123632,15964,-8820,929,169478,11019,4307,1708,178298,168549,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,23.8,18.7,34.7,29.2,21.6,18.4,31.2,28.5,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",296626,550867,33354,FutOnly,250318043602F,349415,1942186,126263,UST 10Y NOTE - CHICAGO BOARD OF TRADE,431013,345348,4868495,395600,347216,3000,55.2,20.0,11.2,6.1,11.3,0.7,7.2,39.9,2.6,8.9,7.1,8.1,7.1,0.1,91.1,92.9,100.0,2025-03-18T00:00:00.000,4437482,4523147,121,52,100,36,27,11,56,74,46,28,18,6,412,308,267,2025 Report Week 11
2027844,327291,441887,042 ,042601,CBT ,CHI,F30,-38644,58906,5426,43857,11032,-179,48003,-66630,31474,-3058,12004,76049,-8307,26539,-2523,79107,64045,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.2,22.8,27.1,36.8,15.2,22.0,21.6,34.3,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",210485,360479,12372,FutOnly,250325042601F,371536,2116862,311949,UST 2Y NOTE - CHICAGO BOARD OF TRADE,239053,117189,3887660,270185,197282,2349,52.2,8.4,11.4,5.4,9.3,0.3,9.6,54.5,8.0,6.1,3.0,6.9,5.1,0.1,93.9,97.0,100.0,2025-03-25T00:00:00.000,3648607,3770471,163,35,94,37,24,8,61,59,42,41,18,8,438,351,239,2025 Report Week 12
2665260,945335,577406,043 ,043602,CBT ,CHI,F30,-21234,-28196,30676,-11611,-4318,-8678,74666,37757,-27482,22771,5461,54293,-5846,48042,1031,31522,48832,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,23.2,19.7,33.9,30.1,21.0,19.1,30.5,29.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",285015,546549,24676,FutOnly,250325043602F,424081,1979943,98781,UST 10Y NOTE - CHICAGO BOARD OF TRADE,453784,350809,4922788,389754,395258,4031,54.1,19.2,11.7,5.8,11.1,0.5,8.6,40.2,2.0,9.2,7.1,7.9,8.0,0.1,90.8,92.9,100.0,2025-03-25T00:00:00.000,4469004,4571979,119,51,97,33,24,10,61,70,44,26,18,6,402,303,256,2025 Report Week 12
1119994,202623,118244,138 ,13874+,CME ,CHI,F20,49905,-33706,-40010,-122,-47533,-206600,-70638,-20072,-139924,-47150,-18145,-507031,-31016,20435,-21477,-459881,-488886,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,11.0,25.7,19.4,37.0,10.7,24.2,18.7,34.1,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),134217,993988,47010,FutOnly,25032513874+F,167647,403415,52458,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,257963,171469,2084451,184529,92855,2389,53.7,9.7,5.7,6.4,47.7,2.3,8.0,19.4,2.5,12.4,8.2,8.9,4.5,0.1,87.6,91.8,100.0,2025-03-25T00:00:00.000,1826488,1912981,161,50,90,25,40,14,75,74,53,27,14,4,467,350,278,2025 Report Week 12
2084593,344111,459926,042 ,042601,CBT ,CHI,F30,56749,16820,18039,-4550,9439,2314,37115,80881,-69075,-10860,-619,31786,1946,-26121,108,42646,32405,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.3,22.7,26.9,36.4,16.6,21.8,22.8,34.6,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",205935,369918,14686,FutOnly,250401042601F,408651,2197743,242874,UST 2Y NOTE - CHICAGO BOARD OF TRADE,228193,116570,3919446,272131,171161,2457,53.2,8.8,11.7,5.3,9.4,0.4,10.4,56.1,6.2,5.8,3.0,6.9,4.4,0.1,94.2,97.0,100.0,2025-04-01T00:00:00.000,3691253,3802876,160,35,93,36,29,10,64,60,43,40,18,8,442,349,247,2025 Report Week 13
2661217,875034,587643,043 ,043602,CBT ,CHI,F30,-4043,-70301,10237,-2687,-10106,4127,-76756,7795,20934,24878,8201,-29283,-5277,526,-696,-54161,-37484,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,23.5,19.8,34.5,30.5,21.1,19.6,30.6,30.2,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",282328,536443,28803,FutOnly,250401043602F,347325,1987738,119715,UST 10Y NOTE - CHICAGO BOARD OF TRADE,478662,359010,4893505,384477,395784,3335,54.4,17.9,12.0,5.8,11.0,0.6,7.1,40.6,2.4,9.8,7.3,7.9,8.1,0.1,90.2,92.7,100.0,2025-04-01T00:00:00.000,4414843,4534495,120,49,98,28,26,11,63,70,53,27,18,10,402,307,267,2025 Report Week 13
1094327,206681,128883,138 ,13874+,CME ,CHI,F20,-25668,4059,10639,4333,-7315,8808,1503,29023,-2536,-1529,11446,40166,41951,-16621,2664,41696,28721,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.2,25.4,18.4,36.6,9.8,23.5,17.6,33.8,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),138550,986673,55818,FutOnly,25040113874+F,169150,432438,49922,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,256433,182915,2124617,226480,76234,5053,51.5,9.7,6.1,6.5,46.4,2.6,8.0,20.4,2.3,12.1,8.6,10.7,3.6,0.2,87.9,91.4,100.0,2025-04-01T00:00:00.000,1868184,1941702,156,54,95,23,42,20,68,81,58,29,10,7,465,351,294,2025 Report Week 13
2110490,332439,492425,042 ,042601,CBT ,CHI,F30,25897,-11672,32499,-82525,64038,1460,88327,-34378,28199,12539,-3660,103434,-3391,26519,429,90895,107094,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.9,21.7,29.5,34.8,16.7,21.4,24.1,34.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",123410,433956,16146,FutOnly,250408042601F,496978,2163365,271073,UST 2Y NOTE - CHICAGO BOARD OF TRADE,240732,112910,4022880,268740,197680,2886,52.5,8.3,12.2,3.1,10.8,0.4,12.4,53.8,6.7,6.0,2.8,6.7,4.9,0.1,94.0,97.2,100.0,2025-04-08T00:00:00.000,3782148,3909970,159,35,92,33,32,12,63,60,38,38,16,7,436,338,247,2025 Report Week 14
2767173,708747,580343,043 ,043602,CBT ,CHI,F30,105956,-166287,-7300,-64754,84409,33003,-133167,100107,11426,11241,-31564,-2341,41113,-26276,141,-13582,29223,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,24.3,17.6,35.8,28.7,21.6,17.3,31.5,27.3,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",217574,620852,61806,FutOnly,250408043602F,214158,2087845,131141,UST 10Y NOTE - CHICAGO BOARD OF TRADE,489903,327446,4891164,425590,369508,3476,56.6,14.5,11.9,4.4,12.7,1.3,4.4,42.7,2.7,10.0,6.7,8.7,7.6,0.1,90.0,93.3,100.0,2025-04-08T00:00:00.000,4401261,4563718,132,49,99,32,24,13,58,73,50,26,19,11,413,316,270,2025 Report Week 14
1089384,273950,161939,138 ,13874+,CME ,CHI,F20,-4943,67269,33056,23520,-23108,13076,45454,54585,25088,3723,40406,225306,71146,-251,15185,221583,184901,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,9.6,22.1,17.9,32.6,9.4,20.0,17.5,29.6,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),162071,963565,68894,FutOnly,25040813874+F,214605,487023,75010,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,260157,223321,2349923,297626,75983,20239,46.4,11.7,6.9,6.9,41.0,2.9,9.1,20.7,3.2,11.1,9.5,12.7,3.2,0.9,88.9,90.5,100.0,2025-04-08T00:00:00.000,2089766,2126603,159,60,93,27,40,19,66,88,62,25,21,9,486,355,314,2025 Report Week 14
2264743,272659,488414,042 ,042601,CBT ,CHI,F30,154253,-59780,-4011,26571,33254,-6529,-105533,113917,-70426,-12923,269,-31156,-14404,-39696,1846,-18233,-31425,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.0,23.9,29.4,38.1,17.9,23.8,25.8,38.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",149981,467210,9617,FutOnly,250415042601F,391445,2277282,200647,UST 2Y NOTE - CHICAGO BOARD OF TRADE,227809,113179,3991724,254336,157984,4732,56.7,6.8,12.2,3.8,11.7,0.2,9.8,57.0,5.0,5.7,2.8,6.4,4.0,0.1,94.3,97.2,100.0,2025-04-15T00:00:00.000,3763915,3878545,169,30,100,30,35,8,61,58,32,41,15,7,439,339,247,2025 Report Week 15
2755221,672787,584703,043 ,043602,CBT ,CHI,F30,-11952,-35960,4360,-41345,96267,9366,-13026,-75836,-45570,-37847,-15897,-130280,6199,-66545,-465,-92433,-114383,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,25.8,19.1,37.3,29.7,23.5,18.2,33.2,28.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",176229,717119,71172,FutOnly,250415043602F,201132,2012009,85571,UST 10Y NOTE - CHICAGO BOARD OF TRADE,452056,311549,4760884,431789,302963,3011,57.9,14.1,12.3,3.7,15.1,1.5,4.2,42.3,1.8,9.5,6.5,9.1,6.4,0.1,90.5,93.5,100.0,2025-04-15T00:00:00.000,4308828,4449335,131,45,97,21,35,16,47,76,48,25,14,9,394,298,266,2025 Report Week 15
1090526,276607,161288,138 ,13874+,CME ,CHI,F20,1142,2657,-651,12791,-33435,-10562,-56483,-95698,4349,-18222,-6074,-152364,-72056,-278,-12673,-134142,-146291,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.4,21.9,18.8,31.7,10.2,19.9,18.3,29.0,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),174861,930129,58332,FutOnly,25041513874+F,158122,391325,79359,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,241935,217247,2197559,225570,75705,7566,49.6,12.6,7.3,8.0,42.3,2.7,7.2,17.8,3.6,11.0,9.9,10.3,3.4,0.3,89.0,90.1,100.0,2025-04-15T00:00:00.000,1955624,1980312,156,62,98,26,41,22,64,77,56,23,18,9,467,345,307,2025 Report Week 15
2286708,256922,505308,042 ,042601,CBT ,CHI,F30,21965,-15737,16894,24962,-7663,691,11618,66485,8625,10564,8670,98596,3044,20398,233,88032,89926,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.7,23.1,28.9,37.4,17.6,23.1,26.2,37.4,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",174943,459547,10308,FutOnly,250422042601F,403063,2343767,209272,UST 2Y NOTE - CHICAGO BOARD OF TRADE,238373,121849,4090320,257380,178382,4965,55.9,6.3,12.4,4.3,11.2,0.3,9.9,57.3,5.1,5.8,3.0,6.3,4.4,0.1,94.2,97.0,100.0,2025-04-22T00:00:00.000,3851947,3968471,172,30,99,32,35,8,64,62,36,41,16,7,452,348,254,2025 Report Week 16
2721149,649329,584765,043 ,043602,CBT ,CHI,F30,-34072,-23458,62,17245,-38454,-15675,3206,-30724,30452,282,-1126,-30545,-32087,48336,42,-30827,-29419,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,25.5,19.8,36.5,30.7,23.0,18.9,32.4,29.7,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",193474,678665,55497,FutOnly,250422043602F,204338,1981285,116023,UST 10Y NOTE - CHICAGO BOARD OF TRADE,452338,310423,4730339,399702,351299,3053,57.5,13.7,12.4,4.1,14.3,1.2,4.3,41.9,2.5,9.6,6.6,8.4,7.4,0.1,90.4,93.4,100.0,2025-04-22T00:00:00.000,4278001,4419916,134,46,100,23,31,16,50,70,48,25,17,11,396,307,264,2025 Report Week 16
1120304,304345,153473,138 ,13874+,CME ,CHI,F20,29778,27738,-7816,4826,25589,-16721,10883,30001,-14235,740,-9721,27096,20330,-7051,-688,26357,36817,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.3,22.0,19.2,32.3,10.2,20.9,18.8,30.2,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),179688,955718,41611,FutOnly,25042213874+F,169005,421326,65124,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,242674,207526,2224655,245899,68654,6878,50.4,13.7,6.9,8.1,43.0,1.9,7.6,18.9,2.9,10.9,9.3,11.1,3.1,0.3,89.1,90.7,100.0,2025-04-22T00:00:00.000,1981981,2017129,160,64,97,24,41,22,67,82,57,24,18,9,481,354,312,2025 Report Week 16
2239241,308348,543789,042 ,042601,CBT ,CHI,F30,-47467,51426,38481,8323,-15550,1108,5589,-47959,-8466,1470,-15376,133,3634,-992,-2539,-1337,15509,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,18.0,22.5,27.9,37.2,15.7,22.3,23.9,36.9,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",183266,443997,11416,FutOnly,250429042601F,408652,2295808,200806,UST 2Y NOTE - CHICAGO BOARD OF TRADE,239843,106473,4090453,261014,177390,2426,54.7,7.5,13.3,4.5,10.9,0.3,10.0,56.1,4.9,5.9,2.6,6.4,4.3,0.1,94.1,97.4,100.0,2025-04-29T00:00:00.000,3850610,3983980,171,34,100,32,33,11,72,70,41,40,17,6,469,363,264,2025 Report Week 17
2773117,712093,558118,043 ,043602,CBT ,CHI,F30,51968,62764,-26647,17999,-60895,54627,32837,89251,-16221,20091,6400,149671,10799,36174,4218,129580,143271,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,25.6,20.9,36.0,32.7,23.4,20.4,32.1,30.9,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",211473,617770,110124,FutOnly,250429043602F,237175,2070536,99802,UST 10Y NOTE - CHICAGO BOARD OF TRADE,472429,316823,4880010,410501,387473,7271,56.8,14.6,11.4,4.3,12.7,2.3,4.9,42.4,2.0,9.7,6.5,8.4,7.9,0.1,90.3,93.5,100.0,2025-04-29T00:00:00.000,4407581,4563187,131,49,102,23,31,14,48,69,49,20,17,7,388,298,262,2025 Report Week 17
1112246,280078,146915,138 ,13874+,CME ,CHI,F20,-8058,-24267,-6557,-12182,-37945,7242,-21024,-23172,3116,3770,3268,-74286,-38708,5913,-1884,-78056,-77554,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.5,22.5,18.7,34.1,10.3,20.9,18.2,31.1,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),167505,917772,48853,FutOnly,25042913874+F,147981,398154,68240,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,246444,210795,2150370,207191,74567,4995,51.7,13.0,6.8,7.8,42.7,2.3,6.9,18.5,3.2,11.5,9.8,9.6,3.5,0.2,88.5,90.2,100.0,2025-04-29T00:00:00.000,1903926,1939575,160,61,92,26,40,23,63,84,66,20,19,8,476,351,314,2025 Report Week 17
2189069,318170,610493,042 ,042601,CBT ,CHI,F30,-50172,9822,66704,13014,2599,2054,-62915,-88188,29762,16160,2152,21050,4653,-5645,1790,4890,18898,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.0,22.3,28.8,36.6,14.6,22.0,23.0,36.1,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",196280,446596,13470,FutOnly,250506042601F,345737,2207620,230568,UST 2Y NOTE - CHICAGO BOARD OF TRADE,256003,108625,4111503,265667,171745,4216,53.2,7.7,14.8,4.8,10.9,0.3,8.4,53.7,5.6,6.2,2.6,6.5,4.2,0.1,93.8,97.4,100.0,2025-05-06T00:00:00.000,3855500,4002878,166,34,100,36,36,11,63,68,45,38,19,9,460,354,271,2025 Report Week 18
2886450,671459,574378,043 ,043602,CBT ,CHI,F30,113333,-40634,16260,-17770,-42418,4452,-45362,157639,24724,-13693,933,116122,36305,-2707,-2127,129815,115189,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,26.0,19.9,36.6,32.1,24.1,19.7,33.0,30.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",193703,575352,114576,FutOnly,250506043602F,191813,2228175,124526,UST 10Y NOTE - CHICAGO BOARD OF TRADE,458736,317756,4996132,446806,384766,5144,57.8,13.4,11.5,3.9,11.5,2.3,3.8,44.6,2.5,9.2,6.4,8.9,7.7,0.1,90.8,93.6,100.0,2025-05-06T00:00:00.000,4537396,4678376,131,47,104,24,31,13,41,83,51,24,18,8,399,294,281,2025 Report Week 18
1102134,283406,130668,138 ,13874+,CME ,CHI,F20,-10111,3328,-16248,21659,-39206,27346,6750,16343,9931,-3263,-603,-573,-38582,-3409,1945,2690,30,S&P BROAD BASED STOCK INDICES,FINANCIAL INSTRUMENTS,S&P BROAD BASED STOCK INDICES,STOCK INDICES,10.4,22.2,19.1,34.4,9.7,19.3,17.8,29.7,S&P 500 Consolidated,(S&P 500 INDEX X $50.00),189164,878566,76199,FutOnly,25050613874+F,154731,414498,78171,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,243181,210192,2149796,168609,71158,6939,51.3,13.2,6.1,8.8,40.9,3.5,7.2,19.3,3.6,11.3,9.8,7.8,3.3,0.3,88.7,90.2,100.0,2025-05-06T00:00:00.000,1906616,1939605,164,56,95,26,41,23,69,89,63,19,15,7,481,357,312,2025 Report Week 18
2236299,363297,556546,042 ,042601,CBT ,CHI,F30,47230,45127,-53947,16236,-26259,700,17872,7302,24849,-8359,30213,38477,-7064,9532,960,46836,8264,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,19.8,23.1,29.4,37.4,16.8,22.4,24.8,36.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",212516,420337,14170,FutOnly,250513042601F,363609,2214922,255417,UST 2Y NOTE - CHICAGO BOARD OF TRADE,247644,138838,4149980,258603,181277,5176,53.9,8.8,13.4,5.1,10.1,0.3,8.8,53.4,6.2,6.0,3.3,6.2,4.4,0.1,94.0,96.7,100.0,2025-05-13T00:00:00.000,3902336,4011142,166,32,99,43,30,14,56,66,52,38,17,9,448,363,259,2025 Report Week 19
2902589,739610,565896,043 ,043602,CBT ,CHI,F30,16139,68151,-8482,-11529,56929,-16085,1263,-96093,49229,-3932,51750,161242,76939,-1857,57700,165174,109492,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,25.2,19.6,35.5,30.7,23.3,19.2,31.9,28.9,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",182174,632281,98491,FutOnly,250513043602F,193076,2132082,173755,UST 10Y NOTE - CHICAGO BOARD OF TRADE,454804,369506,5157374,523745,382909,62844,56.3,14.3,11.0,3.5,12.3,1.9,3.7,41.3,3.4,8.8,7.2,10.2,7.4,1.2,91.2,92.8,100.0,2025-05-13T00:00:00.000,4702570,4787868,136,48,105,27,30,16,43,82,53,26,16,8,408,309,281,2025 Report Week 19
