asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,cftc_commodity_code,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_subgroup_code,change_in_asset_mgr_long,change_in_asset_mgr_short,change_in_asset_mgr_spread,change_in_dealer_long_all,change_in_dealer_short_all,change_in_dealer_spread_all,change_in_lev_money_long,change_in_lev_money_short,change_in_lev_money_spread,change_in_nonrept_long_all,change_in_nonrept_short_all,change_in_open_interest_all,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,commodity,commodity_group_name,commodity_name,commodity_subgroup_name,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,contract_market_name,contract_units,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,futonly_or_combined,id,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,market_and_exchange_names,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_all,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,pct_of_oi_asset_mgr_long,pct_of_oi_asset_mgr_short,pct_of_oi_asset_mgr_spread,pct_of_oi_dealer_long_all,pct_of_oi_dealer_short_all,pct_of_oi_dealer_spread_all,pct_of_oi_lev_money_long,pct_of_oi_lev_money_short,pct_of_oi_lev_money_spread,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_open_interest_all,report_date_as_yyyy_mm_dd,tot_rept_positions_long_all,tot_rept_positions_short,traders_asset_mgr_long_all,traders_asset_mgr_short_all,traders_asset_mgr_spread,traders_dealer_long_all,traders_dealer_short_all,traders_dealer_spread_all,traders_lev_money_long_all,traders_lev_money_short_all,traders_lev_money_spread,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_all,traders_tot_rept_long_all,traders_tot_rept_short_all,yyyy_report_week_ww
906951,841370,352256,043,043602,CBT,CHI,F30,60877,18145,-2440,10271,15380,2891,-51401,14093,-1995,19151,-16470,30849,-10337,-2587,3832,11698,47319,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,36.5,18.8,46.5,28.4,32.4,16.4,40.4,23.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",132318,127224,24557,FutOnly,150407043602F,475064,723227,101985,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,332474,409838,2798512,434668,179816,38239,32.4,30.1,12.6,4.7,4.5,0.9,17.0,25.8,3.6,11.9,14.6,15.5,6.4,1.4,88.1,85.4,100.0,2015-04-07T00:00:00.000,2466038,2388674,48,86,75,27,21,9,59,59,49,26,50,14,376,246,277,2015 Report Week 14
255790,417640,117652,042,042601,CBT,CHI,F30,-5163,14650,-4286,-9618,-12399,-1292,-2881,3234,-563,-197,-8644,-20295,4596,-10104,-891,-20098,-11651,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,27.2,30.9,39.8,40.3,27.0,30.9,38.6,39.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",43131,100379,9340,FutOnly,150407042601F,523397,162944,55112,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,118585,148025,1333541,203519,315434,7015,19.2,31.3,8.8,3.2,7.5,0.7,39.2,12.2,4.1,8.9,11.1,15.3,23.7,0.5,91.1,88.9,100.0,2015-04-07T00:00:00.000,1214956,1185516,38,46,40,10,29,,51,33,26,13,40,10,260,150,189,2015 Report Week 14
899505,854785,344627,043,043602,CBT,CHI,F30,-7446,13415,-7629,-31771,25103,-1932,33187,-4356,7726,6701,-7590,14940,19717,-6184,-3613,8239,22530,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,35.9,18.8,45.9,28.1,32.0,16.4,39.6,23.8,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",100547,152327,22625,FutOnly,150414043602F,508251,718871,109711,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,339175,402248,2813452,454385,173632,34626,32.0,30.4,12.2,3.6,5.4,0.8,18.1,25.6,3.9,12.1,14.3,16.2,6.2,1.2,87.9,85.7,100.0,2015-04-14T00:00:00.000,2474277,2411204,46,84,69,19,29,13,58,69,58,28,51,16,384,247,293,2015 Report Week 15
239092,425750,119223,042,042601,CBT,CHI,F30,-16698,8110,1571,6670,15622,-2952,64261,8737,-3288,7808,2795,44676,-12613,14164,-83,36868,41881,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,25.2,29.9,37.5,38.9,24.9,29.9,36.7,37.8,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",49801,116001,6388,FutOnly,150414042601F,587658,171681,51824,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,126393,150820,1378217,190906,329598,6932,17.3,30.9,8.7,3.6,8.4,0.5,42.6,12.5,3.8,9.2,10.9,13.9,23.9,0.5,90.8,89.1,100.0,2015-04-14T00:00:00.000,1251824,1227397,39,48,41,9,28,,51,31,26,14,45,11,265,151,195,2015 Report Week 15
238285,422061,120542,042,042601,CBT,CHI,F30,-807,-3689,1319,2090,15059,-338,15335,-7872,7335,-3455,7387,21402,214,2492,-291,24857,14015,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,25.1,29.3,38.0,38.6,24.6,29.3,36.9,37.1,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",51891,131060,6050,FutOnly,150421042601F,602993,163809,59159,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,122938,158207,1399619,191120,332090,6641,17.0,30.2,8.6,3.7,9.4,0.4,43.1,11.7,4.2,8.8,11.3,13.7,23.7,0.5,91.2,88.7,100.0,2015-04-21T00:00:00.000,1276681,1241412,38,47,40,10,29,4,52,33,29,15,45,10,269,153,199,2015 Report Week 16
989847,824412,332876,043,043602,CBT,CHI,F30,90342,-30373,-11751,24398,-3734,-228,-80605,32900,23388,-17052,20223,25532,-5256,-7189,2296,42584,5309,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,39.2,18.7,48.8,28.0,35.6,16.4,42.9,24.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",124945,148593,22397,FutOnly,150421043602F,427646,751771,133099,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,322123,422471,2838984,449129,166443,36922,34.9,29.0,11.7,4.4,5.2,0.8,15.1,26.5,4.7,11.3,14.9,15.8,5.9,1.3,88.7,85.1,100.0,2015-04-21T00:00:00.000,2516861,2416513,45,82,69,20,27,12,58,68,62,31,43,16,374,246,287,2015 Report Week 16
972030,856391,328960,043,043602,CBT,CHI,F30,-17817,31979,-3916,10286,12962,-2491,-8216,-15719,14778,11464,-12887,2759,17735,-2883,-19064,-8705,15646,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,38.3,19.0,48.2,28.4,34.7,16.8,42.9,24.7,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",135231,161555,19906,FutOnly,150428043602F,419430,736052,147877,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,333587,409584,2841743,466864,163560,17858,34.2,30.1,11.6,4.8,5.7,0.7,14.8,25.9,5.2,11.7,14.4,16.4,5.8,0.6,88.3,85.6,100.0,2015-04-28T00:00:00.000,2508156,2432159,45,83,71,22,25,10,64,64,54,25,46,14,374,246,277,2015 Report Week 17
245267,433212,116380,042,042601,CBT,CHI,F30,6982,11151,-4162,-2536,-14498,2854,30163,8480,7540,3089,4880,24934,-17508,10177,-1488,21845,20054,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.9,29.1,37.3,38.3,23.0,29.1,36.0,36.9,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",49355,116562,8904,FutOnly,150428042601F,633156,172289,66699,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,126027,163087,1424553,173612,342267,5153,17.2,30.4,8.2,3.5,8.2,0.6,44.4,12.1,4.7,8.8,11.4,12.2,24.0,0.4,91.2,88.6,100.0,2015-04-28T00:00:00.000,1298526,1261466,39,47,40,12,30,8,51,32,24,16,40,9,267,154,194,2015 Report Week 17
240140,441165,119071,042,042601,CBT,CHI,F30,-5127,7953,2691,7900,-15904,-4412,14778,-8907,-667,-9141,-6169,-14763,-22250,9187,1465,-5622,-8594,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,25.2,29.3,38.5,38.9,25.0,29.3,37.4,37.1,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",57255,100658,4492,FutOnly,150505042601F,647934,163382,66032,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,116886,156918,1409790,151362,351454,6618,17.0,31.3,8.4,4.1,7.1,0.3,46.0,11.6,4.7,8.3,11.1,10.7,24.9,0.5,91.7,88.9,100.0,2015-05-05T00:00:00.000,1292904,1252872,40,48,41,12,26,8,51,26,19,15,38,9,256,151,182,2015 Report Week 18
1035075,877993,305819,043,043602,CBT,CHI,F30,63045,21602,-23141,19859,-19933,674,-45659,-5745,-3702,-32716,18520,9842,25848,15933,5634,42558,-8678,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,37.9,19.0,48.8,27.3,35.3,16.1,44.5,23.0,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",155090,141622,20580,FutOnly,150505043602F,373771,730307,144175,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,300871,428104,2851585,492712,179493,23492,36.3,30.8,10.7,5.4,5.0,0.7,13.1,25.6,5.1,10.6,15.0,17.3,6.3,0.8,89.4,85.0,100.0,2015-05-05T00:00:00.000,2550714,2423481,45,84,73,26,29,16,58,75,59,26,49,17,392,255,302,2015 Report Week 18
1017565,905087,285773,043,043602,CBT,CHI,F30,-17510,27094,-20046,13376,16311,-1125,46658,-91231,9214,-12184,19045,-25900,-54269,4852,9986,-13716,-44945,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,37.1,16.7,47.5,25.2,35.2,13.8,43.0,21.7,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",168466,157933,19455,FutOnly,150512043602F,420429,639076,153389,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,288687,447149,2825685,438443,184345,33478,36.0,32.0,10.1,6.0,5.6,0.7,14.9,22.6,5.4,10.2,15.8,15.5,6.5,1.2,89.8,84.2,100.0,2015-05-12T00:00:00.000,2536998,2378536,46,88,75,21,35,17,65,69,64,27,49,14,400,263,307,2015 Report Week 19
228483,437998,119686,042,042601,CBT,CHI,F30,-11657,-3167,615,-24660,4716,1320,-59848,13453,23090,-4830,-7891,-61848,251,-107855,13871,-57018,-53957,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,27.8,23.1,40.2,33.5,26.5,23.1,37.2,31.1,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",32595,105374,5812,FutOnly,150512042601F,588086,176835,89122,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,112056,149027,1347942,151613,243599,20489,17.0,32.5,8.9,2.4,7.8,0.4,43.6,13.1,6.6,8.3,11.1,11.2,18.1,1.5,91.7,88.9,100.0,2015-05-12T00:00:00.000,1235886,1198915,40,46,41,11,27,6,51,32,25,20,39,9,266,157,190,2015 Report Week 19
999694,915544,295200,043,043602,CBT,CHI,F30,-17871,10457,9427,56719,-31257,2978,13779,63988,17795,4490,-2514,47121,-27482,-11039,-12714,42631,49635,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,35.5,17.8,45.9,26.4,33.2,14.9,40.9,22.5,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",225185,126676,22433,FutOnly,150519043602F,434208,703064,171184,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,293177,444635,2872806,410961,173306,20764,34.8,31.9,10.3,7.8,4.4,0.8,15.1,24.5,6.0,10.2,15.5,14.3,6.0,0.7,89.8,84.5,100.0,2015-05-19T00:00:00.000,2579629,2428171,49,87,75,30,25,15,57,67,67,32,43,15,390,271,291,2015 Report Week 20
229185,447922,115838,042,042601,CBT,CHI,F30,702,9924,-3848,17567,-15408,-2270,-33029,34638,38910,7956,4267,13830,-30694,-70919,18536,5874,9563,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,26.8,20.9,39.6,32.2,23.9,19.5,34.4,28.1,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",50162,89966,3542,FutOnly,150519042601F,555057,211473,128032,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,120012,153294,1361772,120919,172680,39025,16.8,32.9,8.5,3.7,6.6,0.3,40.8,15.5,9.4,8.8,11.3,8.9,12.7,2.9,91.2,88.7,100.0,2015-05-19T00:00:00.000,1241760,1208478,36,48,40,12,27,5,49,37,29,20,39,10,270,159,195,2015 Report Week 20
1054521,901815,459744,043,043602,CBT,CHI,F30,54827,-13729,164544,-59438,2456,19662,-4963,18049,86199,54887,44341,313513,-21814,-27618,19609,258626,269172,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,34.8,18.8,45.5,28.8,30.7,14.4,37.0,21.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",165747,129132,42095,FutOnly,150526043602F,429245,721113,257383,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,348064,488976,3186319,389147,145688,40373,33.1,28.3,14.4,5.2,4.1,1.3,13.5,22.6,8.1,10.9,15.3,12.2,4.6,1.3,89.1,84.7,100.0,2015-05-26T00:00:00.000,2838255,2697343,45,80,74,19,28,18,53,69,69,31,41,18,366,262,283,2015 Report Week 21
212387,434284,121090,042,042601,CBT,CHI,F30,-16798,-13638,5252,-17058,12008,29862,126,-14171,80056,10376,28206,72781,8274,-27485,-27309,62405,44575,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,24.1,22.2,36.8,33.3,21.6,18.1,32.6,26.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",33104,101974,33404,FutOnly,150526042601F,555183,197302,208088,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,130388,181500,1434553,129193,145195,11716,14.8,30.3,8.4,2.3,7.1,2.3,38.7,13.8,14.5,9.1,12.7,9.0,10.1,0.8,90.9,87.3,100.0,2015-05-26T00:00:00.000,1304165,1253053,35,43,40,8,28,13,51,34,35,18,36,11,257,162,194,2015 Report Week 21
1068950,875112,277572,043,043602,CBT,CHI,F30,14429,-26703,-182172,-24827,-7040,1514,-45156,-46957,-50478,-55088,-26944,-366447,441,-2557,-25110,-311359,-339503,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,37.6,18.2,47.4,27.6,35.4,15.1,41.6,22.0,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",140920,122092,43609,FutOnly,150602043602F,384089,674156,206905,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,292976,462032,2819872,389588,143131,15263,37.9,31.0,9.8,5.0,4.3,1.5,13.6,23.9,7.3,10.4,16.4,13.8,5.1,0.5,89.6,83.6,100.0,2015-06-02T00:00:00.000,2526896,2357840,45,85,68,18,29,20,45,81,50,33,41,11,377,234,292,2015 Report Week 22
219834,409425,120279,042,042601,CBT,CHI,F30,7447,-24859,-811,-11408,-67,-25037,-67089,-20661,-137530,-13116,-32841,-259031,-5567,-11305,-5920,-245915,-226190,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,21.0,22.0,35.9,32.1,20.9,22.0,33.7,31.0,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",21696,101907,8367,FutOnly,150602042601F,488094,176641,70558,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,117272,148659,1175522,123626,133890,5796,18.7,34.8,10.2,1.8,8.7,0.7,41.5,15.0,6.0,10.0,12.6,10.5,11.4,0.5,90.0,87.4,100.0,2015-06-02T00:00:00.000,1058250,1026863,39,44,37,8,29,11,51,27,27,18,43,8,260,154,189,2015 Report Week 22
1081966,931660,281722,043,043602,CBT,CHI,F30,13016,56548,4150,5031,65368,-25360,50560,-99834,-57765,-26043,-5245,-42294,-4256,21471,-1627,-16251,-37049,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,36.9,16.0,47.7,24.6,34.4,13.6,42.2,20.4,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",145951,187460,18249,FutOnly,150609043602F,434649,574322,149140,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,266933,456787,2777578,385332,164602,13636,39.0,33.5,10.1,5.3,6.7,0.7,15.6,20.7,5.4,9.6,16.4,13.9,5.9,0.5,90.4,83.6,100.0,2015-06-09T00:00:00.000,2510645,2320791,46,86,71,17,34,12,60,72,52,31,39,9,385,244,285,2015 Report Week 23
211822,415184,113081,042,042601,CBT,CHI,F30,-8012,5759,-7198,12977,-16783,-5168,20418,9214,-1103,-5837,-5371,-23251,-28712,-1985,-616,-17414,-17880,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,21.6,21.6,35.3,30.4,21.6,21.6,33.5,30.1,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",34673,85124,3199,FutOnly,150609042601F,508512,185855,69455,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,111435,143288,1152271,94914,131905,5180,18.4,36.0,9.8,3.0,7.4,0.3,44.1,16.1,6.0,9.7,12.4,8.2,11.4,0.4,90.3,87.6,100.0,2015-06-09T00:00:00.000,1040836,1008983,37,49,39,8,28,7,49,35,25,19,43,10,269,154,196,2015 Report Week 23
1071959,824677,291091,043,043602,CBT,CHI,F30,-10007,-106983,9369,-10795,-48811,-255,-38685,96600,-29748,9323,-23475,-107577,-38009,-5504,1230,-116900,-84102,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,38.1,17.1,47.7,26.2,35.6,15.2,42.6,22.2,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",135156,138649,17994,FutOnly,150616043602F,395964,670922,119392,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,276256,433312,2670001,347323,159098,14866,40.1,30.9,10.9,5.1,5.2,0.7,14.8,25.1,4.5,10.3,16.2,13.0,6.0,0.6,89.7,83.8,100.0,2015-06-16T00:00:00.000,2393745,2236689,46,83,70,19,33,14,54,78,44,29,41,11,383,232,290,2015 Report Week 24
205500,430674,114473,042,042601,CBT,CHI,F30,-6322,15490,1392,13072,51764,-1694,-8673,-21831,-4128,-5168,4540,53779,65022,7968,278,58947,49239,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,23.3,20.6,36.2,29.8,23.2,20.6,33.5,29.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",47745,136888,1505,FutOnly,150616042601F,499839,164024,65327,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,106267,147828,1206050,159936,139873,5458,17.0,35.7,9.5,4.0,11.4,0.1,41.4,13.6,5.4,8.8,12.3,13.3,11.6,0.5,91.2,87.7,100.0,2015-06-16T00:00:00.000,1099783,1058222,37,49,38,8,27,4,50,35,26,19,43,10,268,152,194,2015 Report Week 24
1117068,891095,283273,043,043602,CBT,CHI,F30,45109,66418,-7818,-834,-12860,1729,31190,-1999,1688,-9156,10555,48882,-11464,-7269,-1562,58038,38327,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,38.9,17.8,48.1,26.7,36.5,15.7,43.0,23.1,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",134322,125789,19723,FutOnly,150623043602F,427154,668923,121080,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,267100,443867,2718883,335859,151829,13304,41.1,32.8,10.4,4.9,4.6,0.7,15.7,24.6,4.5,9.8,16.3,12.4,5.6,0.5,90.2,83.7,100.0,2015-06-23T00:00:00.000,2451783,2275016,44,86,72,25,26,10,59,77,42,27,43,12,387,239,284,2015 Report Week 25
212670,424066,122859,042,042601,CBT,CHI,F30,7170,-6608,8386,-13003,-27025,1533,15475,12494,1454,11142,-6816,-3030,-39076,9663,3889,-14172,3786,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,21.4,20.8,34.5,29.9,20.9,20.8,32.5,29.6,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",34742,109863,3038,FutOnly,150623042601F,515314,176518,66781,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,117409,141012,1203020,120860,149536,9347,17.7,35.3,10.2,2.9,9.1,0.3,42.8,14.7,5.6,9.8,11.7,10.0,12.4,0.8,90.2,88.3,100.0,2015-06-23T00:00:00.000,1085611,1062008,40,47,43,8,32,5,50,37,22,18,44,10,276,155,201,2015 Report Week 25
1124227,846762,304062,043,043602,CBT,CHI,F30,7159,-44333,20789,-28551,28970,-1557,-26356,14651,-20623,18344,-25422,-175,20609,17339,10011,-18519,25247,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,37.2,18.4,47.5,27.4,34.8,17.2,42.9,23.6,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",105771,154759,18166,FutOnly,150630043602F,400798,683574,100457,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,285444,418445,2718708,356468,169168,23315,41.4,31.1,11.2,3.9,5.7,0.7,14.7,25.1,3.7,10.5,15.4,13.1,6.2,0.9,89.5,84.6,100.0,2015-06-30T00:00:00.000,2433264,2300263,47,82,72,15,35,8,56,72,42,31,46,16,384,235,287,2015 Report Week 26
213455,424945,115254,042,042601,CBT,CHI,F30,785,879,-7605,-2164,-14004,-462,-29591,-91,162,-3376,-335,-12825,30762,9967,-1336,-9449,-12490,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,21.3,21.1,35.3,30.2,21.1,21.1,34.3,29.2,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",32578,95859,2576,FutOnly,150630042601F,485723,176427,66943,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,114033,140677,1190195,151622,159503,8011,17.9,35.7,9.7,2.7,8.1,0.2,40.8,14.8,5.6,9.6,11.8,12.7,13.4,0.7,90.4,88.2,100.0,2015-06-30T00:00:00.000,1076162,1049518,40,46,41,10,30,6,45,35,25,22,42,10,270,158,194,2015 Report Week 26
1102669,793889,318285,043,043602,CBT,CHI,F30,-21558,-52873,14223,20305,-3655,-6236,-10418,52348,-1997,19417,2110,6371,-11984,-2168,4619,-13046,4261,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,36.4,18.8,46.0,27.6,34.0,16.4,41.4,23.3,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",126076,151104,11930,FutOnly,150707043602F,390380,735922,98460,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,304861,420555,2725079,344484,167000,27934,40.5,29.1,11.7,4.6,5.5,0.4,14.3,27.0,3.6,11.2,15.4,12.6,6.1,1.0,88.8,84.6,100.0,2015-07-07T00:00:00.000,2420218,2304524,45,85,75,17,38,8,47,72,39,30,51,19,385,228,298,2015 Report Week 27
240090,414538,109343,042,042601,CBT,CHI,F30,26635,-10407,-5911,-2360,15192,-626,28167,-7242,-18090,3750,3630,33899,2658,57677,-324,30149,30269,"T-NOTES, 1-2 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 1-2 YEAR",Interest Rates - U.S. Treasury,20.9,22.4,34.7,32.6,20.8,22.4,33.9,31.5,UST 2Y NOTE,"(CONTRACTS OF $200,000 FACE VALUE)",30218,111051,1950,FutOnly,150707042601F,513890,169185,48853,2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,117783,144307,1224094,154280,217180,7687,19.6,33.9,8.9,2.5,9.1,0.2,42.0,13.8,4.0,9.6,11.8,12.6,17.7,0.6,90.4,88.2,100.0,2015-07-07T00:00:00.000,1106311,1079787,43,44,41,9,29,5,47,37,22,22,42,10,273,157,194,2015 Report Week 27
1094692,773350,321643,043,043602,CBT,CHI,F30,-7977,-20539,3358,-35912,-6578,3789,-18827,-29204,12669,-9508,14999,-28324,26428,-4474,-2344,-18816,-43323,"T-NOTES, 6.5-10 YEAR",FINANCIAL INSTRUMENTS,"T-NOTES, 6.5-10 YEAR",Interest Rates - U.S. Treasury,36.9,18.6,47.4,27.3,34.5,16.2,42.2,22.5,UST 10Y NOTE,"(CONTRACTS OF $100,000 FACE VALUE)",90164,144526,15719,FutOnly,150714043602F,371553,706718,111129,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,295353,435554,2696755,370912,162526,25590,40.6,28.7,11.9,3.3,5.4,0.6,13.8,26.2,4.1,11.0,16.2,13.8,6.0,0.9,89.0,83.8,100.0,2015-07-14T00:00:00.000,2401402,2261201,45,80,71,20,31,11,53,72,48,32,45,21,379,249,281,2015 Report Week 28
